GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
0500000US13215,13215,"Muscogee County, Georgia",71362,1982,45203,2558,26029,2303,26159,2241,13.0,2.1,9.6,2.5,0.9,1.0,21.3,4.1,5.4,1.6,3.1,1.4,1.3,0.8,8.7,3.2,13.4,2.3,8.9,2.7,5.6,2.3,21.1,4.3,10.5,1.9,10.1,2.0,7.8,2.3,13.1,3.9,15.6,2.1,16.7,2.8,14.1,3.5,16.5,3.4,17.9,2.4,20.5,3.0,24.5,3.9,9.4,2.7,10.9,1.9,13.4,2.4,17.7,3.5,4.2,2.0,8.4,1.4,10.8,2.1,16.7,3.0,3.9,1.8,2.8,1.0,4.0,1.5,6.6,2.5,0.7,1.1,2.2,1.0,2.8,0.9,4.8,1.6,1.1,1.7,41514,2466,51439,3241,68318,7005,24516,2283,55978,3448,66979,4493,89412,6699,34119,3431,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X)
0500000US13217,13217,"Newton County, Georgia",32877,1033,25847,1359,N,N,7030,1123,5.1,2.0,5.9,2.6,N,N,4.7,4.1,4.7,1.9,2.5,1.5,N,N,12.9,6.1,11.1,2.9,7.6,2.8,N,N,25.5,9.6,9.9,2.7,11.2,3.3,N,N,9.9,6.9,19.9,4.4,18.6,5.0,N,N,26.1,10.4,24.5,3.6,25.6,4.3,N,N,14.8,6.2,13.8,3.5,15.5,4.0,N,N,4.8,3.3,7.7,2.0,9.1,2.6,N,N,1.3,2.2,1.9,1.5,2.3,1.9,N,N,0.0,2.8,1.4,0.9,1.7,1.2,N,N,0.0,2.8,49157,4418,52721,5186,61078,4740,31159,8896,57540,4838,62497,5947,N,N,34228,3848,19.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.2,(X)
0500000US13223,13223,"Paulding County, Georgia",47867,1175,37000,2386,N,N,10867,2225,4.4,1.5,4.5,2.1,N,N,5.5,3.7,1.8,1.1,1.0,1.1,N,N,4.8,3.0,5.2,1.7,3.4,1.4,N,N,10.4,5.3,9.0,3.1,9.1,3.3,N,N,10.8,6.3,20.7,5.1,17.1,4.8,N,N,36.8,13.4,28.7,4.6,29.3,5.1,N,N,21.5,8.9,18.9,4.0,22.3,4.9,N,N,6.6,4.6,9.0,2.4,10.9,2.9,N,N,2.5,2.6,1.0,0.7,1.1,0.9,N,N,0.5,0.9,1.2,1.3,1.4,1.6,N,N,0.6,0.9,57028,4473,63312,3517,68737,4895,42177,4926,61806,3556,66132,3939,N,N,45185,4807,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.4,(X)
0500000US13245,13245,"Richmond County, Georgia",74125,1981,47758,2754,26497,2144,26367,2179,12.9,2.1,12.0,2.4,2.1,1.3,18.4,3.9,8.0,1.7,6.0,1.8,1.8,1.1,12.0,3.1,13.2,1.7,11.9,2.2,7.0,2.3,15.7,3.5,13.0,2.3,10.9,2.6,9.8,3.2,17.1,4.5,18.1,2.2,17.5,2.9,19.6,4.0,16.9,3.6,14.7,2.3,16.6,2.7,22.7,4.1,10.3,3.9,10.6,1.9,13.1,2.4,16.6,3.4,5.8,3.0,7.1,1.4,8.8,1.8,15.2,3.1,2.8,1.9,1.3,0.6,1.7,0.8,2.8,1.5,0.7,0.7,1.1,0.5,1.5,0.8,2.4,1.3,0.4,0.6,37075,2065,42372,3408,61221,5696,26292,1616,50528,3649,58324,5517,78855,8632,33437,2960,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
0500000US13247,13247,"Rockdale County, Georgia",26858,1216,19628,1355,N,N,7230,1188,4.5,2.4,1.4,1.2,N,N,13.7,8.4,4.7,1.9,2.4,1.4,N,N,10.9,6.0,11.2,2.8,6.9,2.8,N,N,25.1,8.9,9.5,3.0,8.6,3.4,N,N,12.4,6.8,12.5,3.6,11.3,3.8,N,N,13.8,8.1,20.9,3.9,22.5,4.5,N,N,17.6,6.9,13.8,2.9,16.9,3.9,N,N,4.7,3.4,14.6,3.0,19.2,3.9,N,N,0.5,0.9,4.6,1.9,6.1,2.5,N,N,0.6,1.0,3.6,1.7,4.7,2.5,N,N,0.7,1.1,55247,3539,69442,10419,86250,6731,25143,5142,70556,4791,83296,6573,N,N,33461,4800,19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.1,(X)
0500000US13297,13297,"Walton County, Georgia",27921,1453,20988,1902,N,N,6933,1520,7.6,3.3,4.7,2.6,N,N,18.0,10.4,4.3,2.5,3.5,2.9,N,N,11.1,7.4,11.6,3.3,12.6,5.2,N,N,12.3,6.5,8.9,3.6,9.2,4.0,N,N,13.6,11.5,18.7,5.8,14.0,5.2,N,N,20.2,11.7,18.0,4.5,19.9,5.3,N,N,10.9,7.8,15.0,3.8,19.1,4.7,N,N,3.5,3.5,10.8,3.3,12.5,3.7,N,N,4.0,5.0,3.5,2.8,2.5,1.7,N,N,6.5,10.1,1.6,1.3,2.1,1.7,N,N,0.0,2.9,48205,6887,54108,4312,57159,7422,29412,12200,61642,6796,66619,7017,N,N,42278,15227,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
0500000US13313,13313,"Whitfield County, Georgia",31584,1059,22525,1413,N,N,9059,1257,9.6,2.7,4.7,2.2,N,N,22.6,7.8,6.9,2.3,4.2,2.1,N,N,14.1,6.7,17.7,3.9,17.9,4.6,N,N,19.8,7.6,11.1,3.0,11.1,3.4,N,N,13.5,6.2,14.5,3.5,12.4,3.6,N,N,16.8,7.2,19.9,3.4,24.5,4.4,N,N,8.8,5.6,6.1,2.1,8.6,2.9,N,N,0.0,2.2,8.0,2.3,8.6,2.7,N,N,2.6,2.6,2.8,1.6,3.3,2.1,N,N,1.6,2.0,3.4,1.4,4.6,1.9,N,N,0.3,0.5,40406,5510,49338,5927,58360,4751,21861,3388,56876,6297,66193,8401,N,N,29707,4879,19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.3,(X)
0500000US15001,15001,"Hawaii County, Hawaii",63250,1700,44184,1932,30931,1910,19066,1898,7.7,1.7,4.5,1.5,2.1,1.1,17.6,4.0,5.2,1.3,3.3,1.3,1.0,1.1,10.4,3.8,9.1,1.5,7.9,1.9,6.3,2.0,14.6,3.5,6.9,1.4,7.1,1.9,4.9,1.6,9.7,3.7,13.6,1.8,12.9,2.3,10.4,2.4,15.5,3.7,22.3,2.6,23.1,2.9,24.6,3.8,15.4,4.8,13.4,2.1,17.1,2.9,19.7,3.3,5.4,3.0,14.7,3.0,16.0,3.2,20.5,4.2,8.3,5.6,4.0,1.3,4.5,1.5,6.1,2.0,2.1,2.1,3.1,0.9,3.5,1.1,4.3,1.5,1.1,0.9,59111,3414,67157,2703,75666,4581,32991,5151,72812,5133,80186,6514,91564,8019,46745,7724,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X)
0500000US15003,15003,"Honolulu County, Hawaii",304611,2822,213655,4025,158960,4440,90956,3778,5.8,0.9,2.4,0.5,1.1,0.4,14.5,2.4,2.9,0.5,1.9,0.5,1.0,0.4,5.8,1.2,7.2,0.7,4.8,0.7,2.7,0.7,13.5,1.5,8.1,0.9,7.0,0.9,4.7,0.8,12.2,1.8,12.7,0.9,11.9,1.1,10.8,1.3,14.9,2.0,20.2,1.1,21.1,1.4,22.4,1.7,17.5,2.1,15.3,1.1,17.1,1.2,17.8,1.6,11.1,1.4,17.0,1.0,20.7,1.4,23.8,1.8,6.8,1.3,6.2,0.7,7.6,0.9,9.2,1.2,1.9,0.6,4.7,0.5,5.7,0.7,6.6,0.8,1.7,0.6,65367,1776,76337,2222,85428,2776,38152,2521,81068,1953,91450,2187,100740,2484,50995,3479,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X)
0500000US15009,15009,"Maui County, Hawaii",50568,1728,33134,2071,N,N,17434,2145,3.6,1.4,2.6,1.5,N,N,7.0,3.4,4.4,1.4,1.1,1.0,N,N,10.7,3.6,5.4,1.8,2.9,1.3,N,N,11.0,4.3,10.0,2.1,6.9,2.2,N,N,16.4,4.4,13.6,2.6,13.2,3.0,N,N,16.7,4.6,21.1,3.0,23.1,3.6,N,N,17.3,4.6,15.2,2.8,18.0,3.6,N,N,8.7,3.9,15.5,3.0,18.6,4.0,N,N,8.1,3.0,5.3,1.5,6.3,2.5,N,N,1.9,1.9,5.9,1.6,7.4,2.4,N,N,2.2,1.5,63550,4822,75246,5443,81624,5058,42629,7469,82538,4792,94286,6649,N,N,53975,6391,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.9,(X)
0500000US16001,16001,"Ada County, Idaho",142676,2156,97473,2673,78416,3135,45203,2979,4.5,0.9,2.2,0.8,0.8,0.5,9.9,2.2,4.4,0.9,2.0,0.7,0.6,0.4,10.2,2.2,9.2,1.3,6.1,1.2,4.5,1.2,15.7,2.8,12.0,1.4,10.1,1.6,7.7,1.9,18.0,2.6,15.3,1.7,13.7,1.8,13.1,1.7,18.8,3.2,20.7,1.8,22.0,2.1,21.8,2.3,16.9,3.1,12.5,1.3,15.9,1.6,18.1,1.9,4.0,1.6,12.9,1.3,16.8,1.7,19.9,1.9,3.7,1.3,4.0,0.9,5.5,1.1,6.6,1.3,0.8,0.7,4.5,0.8,5.7,1.1,6.9,1.3,1.9,1.1,54607,2377,67334,3066,76765,3160,33015,1875,74552,3383,86527,3348,96070,3727,46564,6774,20.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
0500000US16005,16005,"Bannock County, Idaho",29298,930,21255,1148,N,N,8043,1206,6.1,2.1,5.7,2.5,N,N,7.0,3.6,8.8,2.6,4.5,1.9,N,N,20.1,6.6,10.7,2.6,9.4,2.7,N,N,16.8,5.4,12.8,2.7,8.9,2.7,N,N,23.0,6.5,19.9,4.1,21.4,4.7,N,N,14.7,5.9,18.7,3.1,21.5,4.3,N,N,11.1,4.8,11.3,2.7,13.6,3.5,N,N,5.1,3.2,7.6,2.1,9.3,2.7,N,N,1.8,2.0,2.2,1.2,3.0,1.6,N,N,0.0,1.9,2.0,1.3,2.6,1.7,N,N,0.4,0.7,44374,3052,50053,6237,61060,5030,28328,3691,57330,4855,64306,5668,N,N,37144,7707,17.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.7,(X)
0500000US16019,16019,"Bonneville County, Idaho",34890,786,25152,1318,N,N,9738,1241,5.1,1.8,2.5,1.3,N,N,13.1,5.5,4.9,1.4,2.2,1.2,N,N,12.4,4.9,10.2,2.0,7.9,2.5,N,N,19.0,5.9,12.8,2.7,9.8,2.5,N,N,19.4,6.4,15.7,2.8,15.9,3.5,N,N,14.9,5.2,21.7,3.8,24.6,4.7,N,N,12.7,5.6,13.2,2.5,16.6,3.2,N,N,3.8,2.4,9.5,2.0,11.8,2.5,N,N,3.3,2.3,4.0,1.5,5.2,2.0,N,N,0.8,1.3,2.8,1.0,3.7,1.4,N,N,0.6,1.1,51065,3180,58114,3859,63644,5028,26907,3896,67068,6108,78162,8240,N,N,36193,4655,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X)
0500000US16027,16027,"Canyon County, Idaho",62898,1133,47123,1677,35889,1916,15775,1305,5.5,1.4,3.5,1.4,1.4,0.9,14.6,4.7,7.4,2.0,6.8,2.1,3.7,1.5,10.2,4.0,12.4,1.8,10.4,2.1,7.4,2.2,20.1,5.3,13.8,2.0,12.3,2.2,11.2,2.3,16.2,4.5,19.0,2.6,18.4,2.4,19.1,2.6,18.7,5.3,23.0,2.4,25.1,2.6,27.7,3.2,15.8,5.0,11.3,2.1,14.1,2.6,17.3,3.2,2.3,2.0,4.5,1.2,5.5,1.5,7.3,2.0,1.4,1.7,1.3,0.8,1.6,1.0,2.1,1.3,0.0,1.0,1.9,0.8,2.3,1.0,2.8,1.2,0.8,1.0,42869,2904,49030,2272,55723,2290,28618,3679,52628,2211,57994,2656,66001,3274,33706,3605,17.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.7,(X)
0500000US16055,16055,"Kootenai County, Idaho",53505,1122,36362,1655,N,N,17143,1639,6.6,1.9,4.4,1.7,N,N,15.5,4.8,5.5,1.5,2.8,1.1,N,N,11.3,4.4,13.0,2.1,10.3,2.8,N,N,18.6,4.4,10.9,1.9,8.2,2.1,N,N,16.8,4.5,17.3,2.6,18.5,3.1,N,N,13.5,4.4,19.1,2.7,20.8,3.4,N,N,14.3,4.0,15.4,2.5,18.6,3.3,N,N,7.0,3.2,8.8,1.9,12.0,2.6,N,N,1.9,1.3,1.8,0.8,2.3,1.0,N,N,0.3,0.5,1.6,0.7,2.1,0.9,N,N,0.7,0.8,46669,3431,55764,2819,63344,6860,27753,4158,57874,3896,66885,5137,N,N,35821,3848,16.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),17.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10.5,(X)
0500000US16083,16083,"Twin Falls County, Idaho",28738,1338,19866,1709,N,N,8872,1317,6.3,2.5,5.2,3.1,N,N,13.0,5.7,6.2,2.2,3.3,1.7,N,N,12.5,5.8,14.5,3.5,11.5,3.4,N,N,22.2,8.4,15.9,3.3,14.1,3.4,N,N,17.5,8.0,19.2,3.6,19.6,3.6,N,N,19.6,7.5,17.3,3.1,21.6,4.0,N,N,7.7,4.4,9.7,2.4,12.9,3.2,N,N,2.4,3.5,6.8,2.1,7.6,2.5,N,N,3.2,2.8,2.8,1.3,3.2,1.5,N,N,0.4,0.6,1.2,0.9,1.1,1.1,N,N,1.6,1.8,39220,2554,46800,3353,51532,4725,26115,4494,51781,3278,57400,4049,N,N,34448,5962,18.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X)
0500000US17001,17001,"Adams County, Illinois",27091,1065,17879,1253,N,N,9212,1164,8.6,2.6,3.7,2.1,N,N,18.8,6.6,7.0,2.0,3.6,2.2,N,N,15.9,4.7,10.8,2.9,6.1,2.0,N,N,20.6,6.9,14.6,3.1,12.7,3.6,N,N,16.9,6.5,13.5,2.7,13.3,3.2,N,N,12.1,4.7,19.2,3.4,24.3,4.6,N,N,8.8,4.1,15.4,2.5,21.6,3.5,N,N,3.4,2.3,7.4,2.1,10.5,3.1,N,N,1.3,1.6,2.0,1.0,2.6,1.5,N,N,0.7,1.3,1.5,0.8,1.5,1.1,N,N,1.4,1.4,44048,2961,57041,3711,62253,6327,22248,2834,59607,5800,65749,4547,N,N,46765,16483,27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
0500000US17019,17019,"Champaign County, Illinois",76855,1362,42800,1827,31753,1755,34055,2022,10.9,1.8,4.7,1.5,2.1,1.0,19.2,3.7,5.9,1.3,3.8,1.7,2.0,0.9,9.4,2.3,14.2,1.9,10.6,2.1,5.7,2.1,19.4,3.4,11.5,1.6,8.2,1.8,6.8,1.9,14.6,3.0,12.1,1.7,10.3,1.7,10.0,1.6,14.6,3.1,17.4,2.2,21.1,3.4,22.0,3.3,13.3,3.2,11.8,1.6,17.3,2.5,20.8,2.9,4.3,1.4,10.0,1.4,15.3,2.4,19.8,3.0,2.4,1.3,3.2,0.7,3.7,1.0,4.8,1.4,2.2,1.5,3.0,0.8,5.0,1.4,6.0,1.7,0.5,0.7,43407,2833,65801,4528,76281,3240,25957,1985,60539,2890,78616,5003,91874,6205,35973,3317,24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
0500000US17031,17031,"Cook County, Illinois",1940735,8209,1232251,12032,819426,12251,708484,10167,7.6,0.3,4.9,0.3,1.5,0.2,13.3,0.7,5.5,0.3,3.7,0.3,2.3,0.3,8.7,0.5,10.7,0.4,8.9,0.4,6.2,0.4,14.5,0.6,9.8,0.4,8.9,0.5,6.6,0.5,11.8,0.6,13.6,0.4,12.9,0.5,11.3,0.5,14.7,0.7,18.4,0.5,18.6,0.7,18.6,0.7,17.6,0.7,12.5,0.4,14.5,0.6,16.8,0.8,8.4,0.5,12.5,0.4,15.3,0.6,19.7,0.7,6.6,0.4,4.5,0.2,5.6,0.3,7.7,0.4,2.3,0.3,5.0,0.3,6.5,0.4,9.2,0.5,2.3,0.2,52564,762,63204,973,79869,1169,36454,750,74705,929,86580,1250,105297,1861,51614,1134,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
0500000US17037,17037,"DeKalb County, Illinois",36764,916,23356,1130,N,N,13408,1150,6.7,1.8,1.1,0.9,N,N,16.7,4.9,3.8,1.6,1.7,1.4,N,N,7.4,3.4,9.7,2.2,5.8,2.6,N,N,18.8,5.3,9.5,3.1,6.7,3.5,N,N,15.3,4.9,13.1,2.5,13.4,3.3,N,N,13.4,4.0,22.2,3.8,23.7,4.2,N,N,17.2,5.2,13.6,2.5,16.4,3.2,N,N,7.9,4.1,15.2,2.7,22.7,4.1,N,N,1.1,1.2,3.2,1.3,4.1,1.5,N,N,1.9,2.2,3.0,1.1,4.3,1.7,N,N,0.3,0.5,54894,3725,72006,3757,83538,6359,30253,4829,68399,3606,84038,4875,N,N,38264,4406,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X)
0500000US17043,17043,"DuPage County, Illinois",337964,3153,239422,4984,196768,5155,98542,4465,3.1,0.5,1.5,0.4,0.5,0.3,7.4,1.4,2.1,0.4,1.2,0.3,0.6,0.3,5.4,1.2,6.4,0.6,3.7,0.6,2.6,0.5,13.4,1.7,6.7,0.8,4.8,0.8,3.3,0.7,11.7,1.7,13.1,1.1,11.0,1.2,9.9,1.2,18.1,2.2,19.3,1.1,18.5,1.2,17.3,1.3,20.9,1.9,14.5,0.9,15.2,1.1,15.5,1.2,12.2,1.6,17.9,0.9,21.7,1.3,24.3,1.6,7.9,1.2,7.6,0.7,10.3,0.9,11.8,1.1,1.1,0.5,9.2,0.7,12.1,0.9,14.3,1.1,1.8,0.8,73472,2301,89098,2525,100454,2467,44740,2009,101440,2658,119468,3698,131661,4318,55287,2828,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US17089,17089,"Kane County, Illinois",164048,1819,124265,3326,98292,3307,39783,2860,3.4,0.7,2.4,0.8,0.9,0.6,6.9,2.2,3.1,0.7,1.4,0.6,0.8,0.5,8.9,2.3,7.8,1.0,5.5,1.0,3.2,0.7,15.7,2.7,8.6,1.2,8.3,1.4,6.2,1.3,11.1,3.0,12.5,1.4,11.2,1.5,10.1,1.7,16.1,3.1,19.8,1.5,19.4,2.0,19.5,2.0,21.7,3.5,15.8,1.2,16.5,1.3,17.2,1.4,12.2,2.9,16.5,1.2,20.0,1.5,23.5,1.8,4.9,1.8,6.9,0.9,8.7,1.1,10.6,1.3,1.3,0.9,5.6,0.8,6.6,1.0,8.0,1.2,1.2,0.6,68484,2340,77050,2227,88703,3065,41857,2217,84291,2418,94068,2986,104408,3531,49832,2925,20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
0500000US17091,17091,"Kankakee County, Illinois",40522,1087,28529,1246,N,N,11993,1365,4.9,1.7,2.4,1.2,N,N,11.2,4.2,6.7,2.0,4.9,2.2,N,N,11.5,3.9,11.6,2.5,7.4,2.6,N,N,22.2,6.0,14.2,2.7,11.7,2.9,N,N,20.0,4.9,15.1,2.6,17.1,3.4,N,N,12.0,3.8,19.0,3.1,21.5,3.8,N,N,13.2,4.3,13.4,2.3,16.2,3.0,N,N,5.2,2.8,10.3,2.5,13.2,3.1,N,N,1.3,1.3,4.1,1.6,4.4,1.6,N,N,3.3,3.6,0.9,0.7,1.3,1.0,N,N,0.0,1.3,46418,4925,55853,2413,66770,10331,27583,4335,58644,3139,66354,3877,N,N,37170,6092,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
0500000US17093,17093,"Kendall County, Illinois",30436,1077,24442,1403,N,N,5994,950,1.3,0.9,0.5,0.5,N,N,4.6,4.1,1.9,1.1,1.0,1.0,N,N,5.4,4.1,4.1,1.7,2.2,1.1,N,N,12.6,7.0,5.0,1.7,5.1,1.9,N,N,5.1,3.5,11.4,2.8,9.1,2.7,N,N,21.3,7.9,25.5,3.6,25.6,3.9,N,N,25.2,9.0,21.5,3.2,24.2,3.5,N,N,12.9,7.3,20.2,3.6,23.2,4.3,N,N,6.3,4.2,5.8,2.3,6.2,2.7,N,N,1.6,1.9,3.3,1.3,2.9,1.5,N,N,5.1,4.0,76020,4981,82144,5352,86454,3175,51466,8322,85708,4984,88981,4678,N,N,69085,18567,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
0500000US17097,17097,"Lake County, Illinois",233924,2615,171453,3072,138214,3359,62471,3027,3.3,0.4,2.1,0.5,0.6,0.3,7.9,1.4,2.6,0.5,1.5,0.4,0.8,0.3,6.2,1.4,6.2,0.8,4.1,0.9,2.4,0.7,12.4,1.9,7.1,0.9,6.3,1.0,4.1,0.9,10.6,1.9,11.1,0.8,8.8,0.8,7.2,0.9,17.1,2.2,17.7,1.3,17.2,1.4,16.1,1.4,20.5,2.8,15.1,1.2,15.9,1.3,16.5,1.3,9.4,1.7,17.7,1.2,20.7,1.5,24.1,1.7,9.3,1.6,8.6,0.7,10.3,0.9,12.3,1.1,3.3,1.1,10.6,0.7,13.2,0.8,15.9,1.0,3.2,1.0,77834,1881,89257,2490,103308,2748,45545,2447,108756,2798,124290,3560,141240,4458,62632,3754,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
0500000US17099,17099,"LaSalle County, Illinois",45555,993,29943,1326,N,N,15612,1467,7.7,2.1,4.1,2.0,N,N,15.2,4.6,6.3,1.6,2.8,1.4,N,N,12.8,4.0,11.3,1.8,5.9,1.7,N,N,22.7,4.7,11.0,2.2,9.7,2.7,N,N,13.9,4.1,15.4,2.5,15.3,2.7,N,N,14.9,4.5,24.5,3.1,30.9,4.1,N,N,13.2,4.1,12.0,2.3,15.0,3.1,N,N,4.4,2.1,8.6,1.6,11.9,2.2,N,N,2.2,1.4,1.6,0.7,2.1,0.9,N,N,0.6,0.8,1.5,0.8,2.2,1.1,N,N,0.1,0.2,48110,3339,59930,4298,66121,2251,24260,4176,56376,3616,68309,5141,N,N,32297,2963,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X)
